"Date","Bid","Ask","First","High","Low","Last","Change","Capital Adjusted","Volume Traded","$ Value Traded","Trades"
"16 May 2017","35.340","36.750","35.350","35.650","35.300","35.330","+0.050","+35.330","15740","557669.89","18"
"15 May 2017","35.200","35.280","35.000","35.310","34.900","35.280","+0.430","+35.280","8407","295144.09","20"
"12 May 2017","34.800","35.500","35.250","35.250","34.770","34.850","-0.220","+34.850","35605","1250612.47","24"
"11 May 2017","34.900","35.450","35.000","35.580","35.000","35.070","+0.290","+35.070","114650","3993638.70","29"
"10 May 2017","34.770","36.700","35.050","35.050","34.270","34.780","-0.490","+34.780","100525","3528735.33","42"
"09 May 2017","35.110","36.850","36.450","36.450","35.270","35.270","-1.100","+35.270","4430","158386.06","21"
"08 May 2017","36.010","36.550","36.550","36.550","36.300","36.370","-0.030","+36.370","5812","211742.36","16"
"05 May 2017","36.260","36.400","36.500","36.500","36.250","36.400","-0.100","+36.400","25308","926259.88","20"
"04 May 2017","36.410","37.690","37.010","37.030","36.500","36.500","-0.510","+36.500","16105","603972.38","13"
"03 May 2017","37.010","37.950","37.830","37.840","37.010","37.010","-0.790","+37.010","14530","544150.91","21"
"02 May 2017","37.600","38.400","38.240","38.250","37.740","37.800","-0.440","+37.800","14563","557163.04","20"
"01 May 2017","37.830","38.420","38.070","38.420","38.000","38.240","+0.170","+38.240","9421","359176.43","19"
"28 Apr 2017","37.520","38.430","38.100","38.150","37.890","38.070","-0.030","+38.070","42060","1604183.43","26"
"27 Apr 2017","37.890","38.100","37.700","38.100","37.700","38.100","+0.330","+38.100","4198","158879.55","14"
"26 Apr 2017","37.660","37.800","37.200","37.900","37.200","37.770","+0.700","+37.770","13465","507500.21","30"
"24 Apr 2017","36.400","37.200","36.920","37.200","36.920","37.070","+0.110","+37.070","1646","60969.59","8"
"21 Apr 2017","36.920","37.150","36.800","37.160","36.800","36.960","+0.460","+36.960","16974","627246.01","29"
"20 Apr 2017","36.350","37.000","36.370","36.550","36.370","36.500","+0.130","+36.500","10652","388574.03","14"
"19 Apr 2017","36.250","37.000","36.800","36.800","36.300","36.370","-0.730","+36.370","4891","178705.67","14"
"18 Apr 2017","36.810","37.750","37.600","37.650","36.950","37.100","-0.400","+37.100","12379","462611.31","24"
"13 Apr 2017","36.800","37.600","37.250","37.600","37.250","37.500","-0.090","+37.500","8280","309745.23","12"
"12 Apr 2017","37.010","37.640","37.650","37.740","37.500","37.590","-0.130","+37.590","27345","1027785.78","12"
"11 Apr 2017","37.010","38.000","37.010","37.730","37.000","37.720","+0.470","+37.720","12749","474572.84","22"
"10 Apr 2017","37.000","38.000","36.700","37.250","36.700","37.250","+0.450","+37.250","8997","333845.33","13"
"07 Apr 2017","36.300","36.900","37.080","37.200","36.800","36.800","-0.100","+36.800","234041","8666302.34","12"
"06 Apr 2017","36.850","38.100","37.620","37.620","36.900","36.900","-0.720","+36.900","12579","465457.68","15"
"05 Apr 2017","37.550","38.100","37.830","37.830","37.450","37.620","-0.230","+37.620","9293","349719.17","12"
"04 Apr 2017","37.000","38.150","37.900","38.140","37.850","37.850","-0.130","+37.850","2899","110151.09","11"
"03 Apr 2017","37.000","38.500","38.120","38.200","37.950","37.980","-0.590","+37.980","32876","1258581.53","14"
"31 Mar 2017","37.000","38.580","38.450","38.650","38.400","38.570","+0.170","+38.570","11827","456027.37","19"
"30 Mar 2017","37.000","38.580","38.200","38.500","38.000","38.400","0.000","+38.400","63241","2419226.34","20"
"29 Mar 2017","37.300","38.430","37.800","38.400","37.800","38.400","+1.020","+38.400","17204","655517.71","28"
"28 Mar 2017","36.100","38.000","36.750","37.530","36.750","37.380","+0.580","+37.380","13533","503209.63","20"
"27 Mar 2017","36.550","36.950","36.400","36.800","36.400","36.800","-0.140","+36.800","4367","159390.94","8"
"24 Mar 2017","36.100","38.000","36.290","36.940","36.290","36.940","+0.510","+36.940","76074","2761878.46","14"
"23 Mar 2017","36.100","38.000","36.500","36.500","36.260","36.430","-0.070","+36.430","258698","9443783.02","19"
"22 Mar 2017","36.000","37.000","37.990","37.990","36.450","36.500","-1.020","+36.500","26713","1000155.03","17"
"21 Mar 2017","37.300","38.000","37.850","37.850","37.500","37.520","-0.410","+37.520","10489","394001.44","13"
"20 Mar 2017","37.850","38.000","38.000","38.000","37.850","37.930","-0.140","+37.930","6017","228439.07","15"
"17 Mar 2017","38.050","38.350","37.810","38.070","37.810","38.070","+0.490","+38.070","5931","225563.75","9"
"16 Mar 2017","37.500","38.000","38.000","38.090","37.580","37.580","-0.110","+37.580","37729","1433601.80","34"
"15 Mar 2017","37.690","37.750","37.790","37.800","37.650","37.690","-0.440","+37.690","24120","913088.74","29"
"14 Mar 2017","37.770","38.000","38.300","38.500","38.080","38.130","-0.150","+38.130","59977","2296207.36","28"
"13 Mar 2017","38.250","38.300","37.750","38.280","37.750","38.280","-0.010","+38.280","10999","419370.80","17"
"10 Mar 2017","37.690","38.390","37.750","38.300","37.750","38.290","+0.210","+38.290","107217","4090761.53","28"
"09 Mar 2017","38.040","38.300","37.400","38.200","37.400","38.080","+0.330","+38.080","20415","775587.99","29"
"08 Mar 2017","37.400","37.850","37.380","37.800","37.380","37.750","+0.370","+37.750","21893","819899.08","23"
"07 Mar 2017","36.400","37.390","36.900","37.380","36.900","37.380","+0.480","+37.380","43580","1615019.76","41"
"06 Mar 2017","36.400","37.000","36.400","36.910","36.400","36.900","+0.550","+36.900","37072","1364587.08","24"
"03 Mar 2017","36.150","36.700","36.410","36.410","36.300","36.350","-0.480","+36.350","38501","1415616.44","8"
"02 Mar 2017","36.800","36.900","36.300","36.950","36.300","36.830","+0.660","+36.830","14097","517026.19","27"
"01 Mar 2017","35.500","36.240","35.800","36.240","35.700","36.170","-0.370","+36.170","9795","354372.49","11"
"28 Feb 2017","36.000","36.600","36.000","36.650","36.000","36.540","+0.470","+36.540","27915","1017879.88","43"
"27 Feb 2017","35.800","36.300","36.500","36.500","35.990","36.070","-0.240","+36.070","88092","3182733.12","9"
"24 Feb 2017","36.100","36.650","36.460","36.460","36.310","36.310","-0.250","+36.310","10148","370172.87","6"
"23 Feb 2017","35.000","36.650","36.800","36.800","36.550","36.560","-0.240","+36.560","10367","380445.98","15"
"22 Feb 2017","36.600","36.860","36.650","36.810","36.650","36.800","+0.220","+36.800","68153","2491874.55","19"
"21 Feb 2017","35.000","36.650","36.400","36.590","36.400","36.580","+0.270","+36.580","14870","542540.19","27"
"20 Feb 2017","35.050","36.400","36.000","36.310","36.000","36.310","+0.120","+36.310","34068","1230529.50","15"
"17 Feb 2017","35.000","36.200","35.520","36.190","35.520","36.190","+0.420","+36.190","69212","2483756.35","30"
"16 Feb 2017","35.750","35.850","35.650","35.900","35.500","35.770","+0.070","+35.770","10282","367098.52","24"
"15 Feb 2017","35.450","35.900","34.920","35.800","34.920","35.700","+0.870","+35.700","269102","9507053.18","38"
"14 Feb 2017","34.830","35.200","34.900","35.080","34.800","34.830","-0.170","+34.830","15238","533017.80","18"
"13 Feb 2017","34.000","35.000","34.780","35.000","34.780","35.000","+0.250","+35.000","11419","399192.66","18"
"10 Feb 2017","33.600","34.780","34.250","34.750","34.250","34.750","+0.590","+34.750","11050","382208.71","23"
"09 Feb 2017","34.000","34.230","33.750","34.200","33.750","34.160","+0.380","+34.160","21832","744580.69","21"
"08 Feb 2017","33.150","33.800","33.450","33.780","33.450","33.780","+0.630","+33.780","5223","175187.45","14"
"07 Feb 2017","33.150","33.800","33.570","33.570","32.920","33.150","-0.420","+33.150","46207","1531031.88","23"
"03 Feb 2017","33.570","33.750","33.440","33.700","33.440","33.570","+0.130","+33.570","10035","337534.35","17"
"02 Feb 2017","32.600","33.440","33.100","33.560","33.100","33.440","+0.270","+33.440","17255","576485.39","23"
"01 Feb 2017","33.110","33.600","32.830","33.170","32.750","33.170","+0.340","+33.170","61047","2010644.12","12"
"31 Jan 2017","32.830","33.000","33.150","33.150","32.800","32.830","-0.370","+32.830","16296","536489.59","26"
"30 Jan 2017","33.120","33.700","33.300","33.300","33.150","33.200","-0.450","+33.200","9268","308551.19","13"
"27 Jan 2017","33.250","33.690","33.110","33.680","33.110","33.650","+0.530","+33.650","18984","634868.02","31"
"26 Jan 2017","33.050","33.100","33.350","33.350","33.120","33.120","-0.080","+33.120","11449","380701.04","19"
"25 Jan 2017","33.120","33.350","33.250","33.550","33.200","33.200","0.000","+33.200","11976","398543.82","16"
"24 Jan 2017","33.120","34.000","33.350","33.400","33.200","33.200","-0.100","+33.200","21872","731637.37","19"
"23 Jan 2017","33.300","34.100","33.660","33.800","33.300","33.300","-0.140","+33.300","31890","1065438.44","14"
"20 Jan 2017","33.420","34.100","34.100","34.100","33.350","33.440","-0.510","+33.440","100519","3360882.27","36"
"19 Jan 2017","33.750","34.200","33.760","34.250","33.760","33.950","+0.150","+33.950","22032","750059.28","12"
"18 Jan 2017","33.760","34.650","34.300","34.500","33.800","33.800","-0.610","+33.800","29947","1017686.41","26"
"17 Jan 2017","34.300","34.450","34.850","34.850","34.350","34.410","-0.480","+34.410","8402","289773.48","13"
"16 Jan 2017","34.300","35.000","34.850","34.900","34.850","34.890","+0.390","+34.890","5904","205454.06","10"
"13 Jan 2017","34.300","35.000","35.050","35.050","34.500","34.500","-0.780","+34.500","3621","126444.20","8"
"12 Jan 2017","35.280","35.600","35.300","35.400","35.220","35.280","-0.020","+35.280","4298","151798.19","14"
"11 Jan 2017","35.000","35.300","35.500","35.550","35.250","35.300","+0.030","+35.300","9433","334294.00","21"
"10 Jan 2017","35.100","35.400","35.300","35.300","35.100","35.270","-0.370","+35.270","33539","1188614.93","10"
"09 Jan 2017","35.250","35.640","35.000","35.700","34.700","35.640","+0.640","+35.640","17640","620651.00","23"
"06 Jan 2017","34.500","35.000","34.800","35.000","34.800","35.000","+0.200","+35.000","21904","765043.63","16"
"05 Jan 2017","34.500","34.800","34.750","34.830","34.750","34.800","+0.060","+34.800","47212","1641132.43","17"
"04 Jan 2017","34.500","34.830","33.890","34.740","33.890","34.740","+0.850","+34.740","14268","491850.14","20"
"30 Dec 2016","33.500","33.900","34.150","34.150","33.890","33.890","-0.360","+33.890","8690","294724.71","6"
"29 Dec 2016","33.700","34.400","33.950","34.250","33.950","34.250","+0.050","+34.250","13069","446754.84","8"
"28 Dec 2016","33.500","34.150","34.200","34.300","34.000","34.200","-0.100","+34.200","3267","111798.55","8"
"23 Dec 2016","33.510","34.450","34.300","34.300","34.300","34.300","-0.040","+34.300","9189","313664.60","5"
"22 Dec 2016","33.450","34.340","33.940","34.340","33.930","34.340","+0.180","+34.340","11063","378022.34","22"
"21 Dec 2016","33.000","34.170","33.800","34.250","33.800","34.160","0.000","+34.160","6904","235509.67","15"
"20 Dec 2016","33.650","34.200","33.940","34.240","33.940","34.160","+0.330","+34.160","20688","701401.52","27"
"19 Dec 2016","33.300","33.940","33.770","33.850","33.430","33.830","+0.110","+33.830","30180","1018790.63","22"
"16 Dec 2016","33.300","33.770","33.620","33.800","33.620","33.720","+0.270","+33.720","53208","1789564.30","29"
"15 Dec 2016","33.000","33.700","33.500","33.700","33.450","33.450","-0.100","+33.450","26703","896290.10","15"
"14 Dec 2016","33.000","33.650","33.300","33.650","33.300","33.550","+0.260","+33.550","16701","555965.06","14"
"13 Dec 2016","33.000","33.650","33.400","33.450","33.290","33.290","-0.360","+33.290","52628","1770052.82","15"
"12 Dec 2016","33.400","33.670","33.590","33.960","33.590","33.650","+0.110","+33.650","46604","1564330.30","21"
"09 Dec 2016","33.500","33.590","33.410","33.580","33.400","33.540","+0.150","+33.540","58075","1943139.73","31"
"08 Dec 2016","33.000","33.400","33.150","33.400","33.150","33.390","+0.520","+33.390","19933","662326.86","10"
"07 Dec 2016","32.500","33.000","32.700","32.870","32.650","32.870","+0.240","+32.870","24429","796780.25","12"
"06 Dec 2016","32.500","32.700","32.500","32.660","32.470","32.630","+0.170","+32.630","43244","1407374.62","22"
"05 Dec 2016","32.450","32.470","32.900","33.000","32.350","32.460","-0.240","+32.460","3390","110245.51","13"
"02 Dec 2016","32.500","33.200","33.100","33.200","32.700","32.700","-0.580","+32.700","3469","114417.55","10"
"01 Dec 2016","33.100","33.450","32.900","33.280","32.880","33.280","+0.600","+33.280","16024","527538.40","12"
"30 Nov 2016","32.500","33.500","33.500","33.500","32.680","32.680","-0.510","+32.680","5267","173068.46","6"
"29 Nov 2016","33.210","33.590","32.500","33.200","32.500","33.190","+0.260","+33.190","21821","721960.61","14"
"28 Nov 2016","32.400","33.150","33.150","33.150","32.930","32.930","-0.660","+32.930","4382","145238.66","10"
"25 Nov 2016","33.000","33.590","33.300","33.590","33.300","33.590","+0.250","+33.590","12902","431457.86","30"
"24 Nov 2016","32.400","33.470","32.400","33.470","32.400","33.340","+0.210","+33.340","63683","2112535.81","15"
"23 Nov 2016","32.400","33.200","32.740","33.150","32.740","33.130","+0.580","+33.130","14490","477087.19","16"
"22 Nov 2016","32.400","32.950","32.650","32.650","32.550","32.550","-0.100","+32.550","14345","465706.19","4"
"21 Nov 2016","32.200","32.650","32.500","32.650","32.360","32.650","+0.050","+32.650","4282","138851.63","7"
"18 Nov 2016","32.200","32.980","32.500","32.600","32.450","32.600","+0.100","+32.600","93268","3031277.98","12"
"17 Nov 2016","32.000","33.000","32.000","33.000","32.000","32.500","-0.700","+32.500","41926","1379581.44","18"
"16 Nov 2016","32.000","33.490","33.000","33.200","32.950","33.200","+0.500","+33.200","28403","936343.62","31"
"15 Nov 2016","32.000","32.950","32.650","32.700","32.380","32.700","-0.070","+32.700","6012","195624.68","10"
"14 Nov 2016","32.650","32.880","32.900","32.900","32.770","32.770","+0.163","+32.770","46664","1567254.91","8"
"11 Nov 2016","31.600","33.600","32.500","33.600","32.500","33.600","+1.180","+33.600","40380","1338860.34","39"
"10 Nov 2016","31.610","32.500","32.380","32.420","31.930","32.420","+1.620","+32.420","488287","15099692.72","22"
"09 Nov 2016","30.000","30.800","31.870","31.870","30.750","30.800","-0.920","+30.800","65874","2090923.06","26"
"08 Nov 2016","31.720","32.500","32.300","32.400","31.500","31.720","-0.280","+31.720","279619","8947118.28","26"
"07 Nov 2016","31.430","32.450","31.120","32.140","31.120","32.000","+0.800","+32.000","6616","209884.73","19"
"04 Nov 2016","31.300","31.370","31.450","31.600","31.100","31.200","-0.100","+31.200","25303","791688.82","26"
"03 Nov 2016","31.000","32.250","31.550","31.550","31.250","31.300","-0.490","+31.300","42874","1354029.53","17"
"02 Nov 2016","31.010","32.250","32.150","32.150","31.610","31.790","-0.460","+31.790","16046","509665.00","15"
"01 Nov 2016","32.150","32.500","32.300","32.300","32.200","32.250","-0.450","+32.250","36814","1189518.89","7"
"31 Oct 2016","32.500","32.700","32.100","32.700","32.000","32.700","+0.590","+32.700","22665","733461.99","17"
"28 Oct 2016","32.100","32.200","32.390","32.410","32.110","32.110","-0.390","+32.110","33115","1078561.46","26"
"27 Oct 2016","32.500","32.600","32.700","32.850","32.500","32.500","-0.160","+32.500","59296","1941219.59","32"
"26 Oct 2016","32.550","32.850","32.800","32.830","32.660","32.660","-0.200","+32.660","18307","601103.97","15"
"25 Oct 2016","32.920","32.980","32.500","32.990","32.500","32.860","+0.360","+32.860","18045","591294.94","28"
"21 Oct 2016","32.000","32.650","32.000","32.500","32.000","32.500","+0.450","+32.500","9505","306941.04","16"
"20 Oct 2016","31.800","32.450","32.400","32.650","32.050","32.050","-0.250","+32.050","20580","665043.84","26"
"19 Oct 2016","32.100","32.370","32.370","32.400","32.300","32.300","-0.150","+32.300","21726","701790.14","16"
"18 Oct 2016","32.350","32.550","32.450","32.450","32.000","32.450","0.000","+32.450","32306","1043165.49","18"
"17 Oct 2016","32.250","32.450","32.270","32.700","32.270","32.450","+0.200","+32.450","26987","877042.06","20"
"14 Oct 2016","31.640","32.250","32.300","32.300","32.250","32.250","-0.100","+32.250","11429","370002.34","18"
"13 Oct 2016","32.400","32.900","32.800","32.800","32.350","32.350","-0.600","+32.350","6804","222236.64","12"
"12 Oct 2016","32.650","32.980","32.600","32.950","32.590","32.950","+0.300","+32.950","12900","422670.07","19"
"11 Oct 2016","32.650","32.670","32.750","32.980","32.650","32.650","-0.050","+32.650","14873","487940.32","22"
"10 Oct 2016","32.200","32.700","32.440","32.950","32.400","32.700","+0.250","+32.700","100858","3269994.76","28"
"07 Oct 2016","32.260","32.450","32.200","32.450","32.200","32.450","+0.240","+32.450","20586","664173.36","31"
"06 Oct 2016","31.260","32.200","32.070","32.300","32.070","32.210","-0.090","+32.210","37293","1198033.80","17"
"05 Oct 2016","31.260","32.300","31.500","32.300","31.300","32.300","+0.750","+32.300","13916","442307.85","32"
"04 Oct 2016","31.320","31.600","31.500","31.600","31.320","31.550","-0.200","+31.550","33065","1047151.07","14"
"03 Oct 2016","31.500","31.750","31.010","31.750","31.010","31.750","+0.570","+31.750","232241","7237409.99","15"
"30 Sep 2016","30.500","31.500","31.490","31.500","31.090","31.180","-0.320","+31.180","36412","1142379.07","25"
"29 Sep 2016","31.500","32.000","32.000","32.000","31.500","31.500","-0.500","+31.500","44949","1416053.80","19"
"28 Sep 2016","30.500","32.000","31.500","32.000","31.500","32.000","0.000","+32.000","108397","3412071.32","9"
"27 Sep 2016","30.210","32.000","32.000","32.000","31.310","32.000","-0.050","+32.000","15633","496350.21","18"
"26 Sep 2016","32.050","32.100","31.500","32.050","31.500","32.050","+0.150","+32.050","145295","4625555.01","37"
"23 Sep 2016","31.700","31.900","31.950","31.950","31.550","31.900","+0.450","+31.900","25355","801637.51","31"
"22 Sep 2016","31.450","31.930","31.500","31.950","31.150","31.450","+0.550","+31.450","5642","176296.22","18"
"21 Sep 2016","30.500","31.500","30.600","30.900","30.600","30.900","+0.450","+30.900","25105","766996.39","18"
"20 Sep 2016","30.050","30.450","30.500","30.500","30.100","30.450","+0.050","+30.450","10158","308691.74","20"
"19 Sep 2016","30.050","30.500","30.500","30.500","30.190","30.400","+0.060","+30.400","11372","345495.16","17"
"16 Sep 2016","30.250","30.550","30.100","30.500","30.100","30.340","+0.390","+30.340","13332","402455.82","19"
"15 Sep 2016","29.800","30.300","29.930","30.110","29.820","29.950","+0.020","+29.950","19646","586181.44","30"
"14 Sep 2016","30.000","30.300","29.600","30.080","29.550","29.930","+0.280","+29.930","20243","603498.91","22"
"13 Sep 2016","29.690","29.850","30.200","30.300","29.650","29.650","-0.180","+29.650","31067","930657.74","31"
"12 Sep 2016","29.800","30.400","30.400","30.400","29.830","29.830","-0.710","+29.830","65992","2014472.54","46"
"09 Sep 2016","30.500","30.600","30.890","30.900","30.500","30.540","-0.360","+30.540","8489","260278.01","19"
"08 Sep 2016","30.650","30.900","30.800","31.010","30.750","30.900","-0.100","+30.900","17339","535929.22","17"
"07 Sep 2016","31.000","31.500","31.000","31.100","30.750","31.000","+0.120","+31.000","19102","590897.11","30"
"06 Sep 2016","30.810","31.000","30.810","30.970","30.810","30.880","-0.020","+30.880","37482","1154546.56","26"
"05 Sep 2016","30.550","30.950","30.550","30.900","30.550","30.900","+0.660","+30.900","23762","726411.78","25"
"02 Sep 2016","30.130","30.800","30.750","30.750","30.120","30.240","-0.610","+30.240","48159","1469646.47","48"
"01 Sep 2016","30.600","30.950","30.790","30.850","30.500","30.850","+0.290","+30.850","17890","548552.45","27"
"31 Aug 2016","30.500","30.900","31.050","31.050","30.500","30.560","-0.490","+30.560","17096","527488.55","39"
"30 Aug 2016","31.050","31.500","31.120","31.260","31.050","31.050","-0.050","+31.050","6452","200968.69","14"
"29 Aug 2016","31.050","32.000","31.480","31.480","31.050","31.100","-0.400","+31.100","11940","372986.11","24"
"26 Aug 2016","31.480","32.290","31.690","31.690","31.480","31.500","-0.200","+31.500","94758","2997919.59","13"
"25 Aug 2016","31.520","32.290","32.250","32.250","31.700","31.700","-0.520","+31.700","4694","149896.45","11"
"24 Aug 2016","32.100","32.220","31.800","32.220","31.800","32.220","+0.350","+32.220","12710","407458.46","12"
"23 Aug 2016","31.720","32.000","31.600","32.000","31.580","31.870","+0.370","+31.870","7768","245940.32","11"
"22 Aug 2016","31.350","31.850","31.500","31.700","31.450","31.500","+0.030","+31.500","9279","292594.68","19"
"19 Aug 2016","31.350","31.510","31.400","31.510","31.330","31.470","-0.180","+31.470","12633","397671.41","16"
"18 Aug 2016","31.400","32.290","31.700","32.020","31.650","31.650","-0.050","+31.650","112525","3563204.91","22"
"17 Aug 2016","31.700","32.000","31.500","31.700","31.500","31.700","+0.090","+31.700","126168","3997705.59","16"
"16 Aug 2016","31.600","32.250","31.670","32.240","31.610","31.610","-0.120","+31.610","4426","140425.09","9"
"15 Aug 2016","31.720","32.500","31.500","31.860","31.450","31.730","+0.240","+31.730","4160","131248.43","7"
